Date,Event Name,Placement,Earning
21-Jun-2008,"$ 1,500 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",63rd,"$ 14,191"
03-Jun-2008,"$ 1,000 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",38th,"$ 9,816"
12-Jan-2008,"$ 2,500 + 150 No Limit Hold'em - Main EventWorld Poker Showdown - Bahamas, Nassau",2nd,"$ 7,628"
30-Nov-2007,"$ 6,000 + 300 No Limit Hold'em - Main EventCaribbean Poker Classic, St. Kitts",13th,"$ 7,133"
19-Nov-2007,"C$ 1,000 + 100 Pot Limit Hold'emBritish Columbia Poker Championships, Richmond",3rd,"$ 2,346"
07-May-2007,"C$ 1,100 No Limit Hold'emJohnny Chan Poker Classic, Richmond",20th,"$ 63,295"
02-Mar-2007,"$ 500 + 50 No Limit Hold'emMarch Madness Hold'em Tournament, Verona",3rd,"$ 19,390"
02-Dec-2006,"$ 5,000 No Limit Hold'emOngame Network Poker Classic, Barcelona",7th,"$ 8,539"
,,,"$ 10,708"
16-Jul-2023,"$ 1,000 No Limit Hold'em - Freezeout (Bracelet Event 92)54th World Series of Poker - WSOP 2023, Las Vegas",214th,"$ 22,150"
12-Jul-2023,"$ 50,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 84)54th World Series of Poker - WSOP 2023, Las Vegas",27th,"$ 13,600"
08-Jul-2023,"$ 1,000 No Limit Hold'em - Championship (Online Bracelet Event 15) (NV/NJ Only)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",168th,"C$ 24,800"
07-Jul-2023,"$ 1,500 + 1,000 No Limit Hold'em - Mystery Bounty (Event 53)Venetian DeepStack Championship Poker Series, Las Vegas",22nd,"$ 25,255"
23-Jun-2023,"$ 1,500 No Limit Hold'em - Millionaire Maker (Bracelet Event 53)54th World Series of Poker - WSOP 2023, Las Vegas",260th,"C$ 1,638"
16-Jun-2023,"$ 250,000 No Limit Hold'em - Super High Roller - Shot Clock (Bracelet Event 40)54th World Series of Poker - WSOP 2023, Las Vegas",7th,"$ 1,478"
26-Apr-2023,"$ 50,000 No Limit Hold'em - Super High Roller (Event 42)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",1st,"$ 10,403"
