Date,Event Name,Placement,Earning
05-Oct-2008,"£ 20,000 + 300 No Limit Hold'em - High RollerEuropean Poker Tour - EPT London, London",5th,"$ 16,101"
03-Sep-2008,"€ 8,500 Grand Final - No Limit Hold'emPartouche Poker Tour - PPT La Grande Finale, Cannes",44th,"$ 19,390"
11-Jul-2008,"$ 15,000 + 400 No Limit Hold'em - WPTBellagio Cup IV, Las Vegas",73rd,"$ 50,508"
16-Jun-2008,"$ 2,500 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",7th,"$ 12,490"
10-Apr-2008,"$ 5,000 + 180 No Limit Hold'emWorld Poker Tour - WPT World Championship, Las Vegas",8th,"$ 15,033"
01-Jan-2008,"$ 20,000 Week 1 - Dream Table Poker After Dark (PAD) Season III, Las Vegas",4th,"$ 40,000"
17-Nov-2007,"$ 5,000 + 150 No Limit Hold'em - Championship EventScotty Nguyen Poker Challenge IV, Tulsa",8th,"$ 30,992"
23-Oct-2007,"No Limit Hold'em - Poker Bowl Finals2007 US Poker Bowl, Las Vegas",3rd,"$ 16,582"
01-Jul-2007,"$ 10,000 World Championship Pot Limit Omaha38th World Series of Poker - WSOP 2007, Las Vegas",15th,"$ 11,658"
19-Jun-2007,"$ 5,000 World Championship Heads Up No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",17th,"$ 2,295"
